layer_id,neuron_idx,test_activ_l2_norm,test_activ_zero_ratio,test_avg_activ,test_max_activ,test_median_activ,test_min_activ,test_std_activ,test_var_activ
0,458,2.812921875,0.0,103.28103,374.32065,97.59178,-144.74153,71.81984,5158.089
0,459,1.6113841552734376,0.0,-35.804985,246.61949,-39.505493,-214.45792,62.53896,3911.1213
0,460,1.88268701171875,0.0,62.736576,303.9241,58.80891,-107.0805,56.152855,3153.1433
0,461,3.309820068359375,0.0,126.8657,434.98303,126.16786,-135.6397,76.25558,5814.913
0,462,1.2690126953125,0.0,-20.426296,155.52554,-17.760828,-213.85976,52.948586,2803.5527
0,463,2.700395751953125,0.0,98.04961,357.3901,93.55637,-153.83205,70.502106,4970.547
0,464,1.47931982421875,0.0,-13.207178,230.72423,-19.493015,-196.55107,64.8255,4202.345
0,465,1.447893310546875,0.0,-26.890491,162.74031,-24.95462,-232.5199,58.904087,3469.6914
0,466,1.3783333740234376,0.0,11.376806,254.28876,10.918034,-190.66624,60.581963,3670.174
0,467,2.487185302734375,0.0,84.77287,363.7957,76.40447,-115.23157,72.01209,5185.741
0,468,2.117526611328125,0.0,-71.91342,116.6944,-73.033356,-258.85696,61.6141,3796.2976
0,469,2.06069189453125,0.0,-58.133263,164.26369,-51.84615,-355.0664,71.50822,5113.4253
0,470,1.352990478515625,0.0,-8.728148,202.2457,-7.330892,-211.225,59.874756,3584.9863
0,471,2.036232177734375,0.0,-60.916477,197.15892,-62.69683,-286.4103,67.688,4581.666
0,472,1.1460654296875,0.0,-0.6978204,190.56752,-1.4873521,-179.9261,51.248856,2626.445
0,473,1.25410302734375,0.0,21.041391,236.53967,23.021343,-173.9958,51.98855,2702.809
0,474,2.721218017578125,0.0,103.3665,320.27042,99.65819,-81.45563,64.22947,4125.4243
0,475,4.34313037109375,0.0,-178.19658,7.3011584,-169.4592,-510.07117,77.275734,5971.539
0,476,2.618712158203125,0.0,-98.474686,66.67007,-91.46613,-321.66046,63.388027,4018.042
0,477,2.33836669921875,0.0,-72.95279,207.44029,-76.819885,-287.305,74.925354,5613.808
0,478,2.531242919921875,0.0,92.74394,387.48212,91.976776,-99.60435,64.90718,4212.942
0,479,1.5657176513671875,0.0,-29.87895,179.80334,-32.620964,-239.30331,63.326077,4010.192
0,480,1.423721923828125,0.0,-30.204702,152.75232,-27.113914,-201.71545,56.050365,3141.6436
0,481,1.8604744873046875,0.0,-34.157024,188.9151,-36.74337,-242.8079,75.8685,5756.029
0,482,2.714987060546875,0.0,-97.90847,105.85883,-86.98143,-421.0954,71.80697,5156.241
0,483,1.3195933837890625,0.0,-1.2782061,219.42384,-5.7469935,-184.40138,59.000168,3481.02
0,484,2.26159228515625,0.0,-79.07539,73.61664,-71.576035,-350.24545,63.060947,3976.683
0,485,3.034604736328125,0.0,-110.917534,70.225494,-110.96127,-412.25916,78.198166,6114.953
0,486,1.928106689453125,0.0,53.87225,314.83783,53.378227,-148.63586,67.32735,4532.971
